,RK,Name,POS,SOLO,AST,TOT,SACK,YDS,PD,INT,YDS,LNG,TD,FF,Team
1855,1270,Brayshawn Littlejohn,LB,2,0,2,0.0,0,0,0,0,0,0,0,MIZ
1856,1270,Jerome Gaillard Jr.,DB,2,0,2,0.0,0,0,0,0,0,0,0,AFA
1857,1270,Cahari Haynes,LB,1,1,2,0.0,0,0,0,0,0,0,0,APP
1858,1270,Aaron Morris,CB,1,1,2,0.0,0,1,0,0,0,0,0,STAN
1859,1270,Isaiah Johnson,DL,1,1,2,0.0,0,0,0,0,0,0,0,ARIZ
1860,1270,Kerry Williams,CB,2,0,2,0.0,0,0,0,0,0,0,0,IIUNT
1861,1270,Adrian Maddox,S,1,1,2,0.0,0,1,0,0,0,0,0,UAB
1862,1270,Boubacar Diakite,EDGE,2,0,2,0.0,0,0,0,0,0,0,0,VAN
1863,1270,Gabe Kirschke,DL,2,0,2,1.0,6,0,0,0,0,0,0,CSU
1864,1270,Kaleb Harris,S,0,2,2,0.0,0,0,0,0,0,0,0,AUB
1865,1270,Michael Williams,DE,1,1,2,0.5,2,1,0,0,0,0,0,IIUSF
1866,1270,Dickson Agu,LB,1,1,2,0.0,0,0,0,0,0,0,0,TULN
1867,1270,Bodie Schoonover,DE,2,0,2,0.0,0,0,0,0,0,0,0,BYU
1868,1270,Kaden Beatty,DL,0,2,2,0.0,0,0,0,0,0,0,0,KENT
1869,1270,AJ Mebane,LB,0,2,2,0.0,0,0,0,0,0,0,0,APP
1870,1270,Chris D'Appolonia,LB,0,2,2,0.0,0,0,0,0,0,0,0,TOL
1871,1270,Blesyng Alualu-Tuiolemotu,LB,1,1,2,0.0,0,0,0,0,0,0,0,UNLV
1872,1270,Tristian Fletcher,LB,2,0,2,0.0,0,0,0,0,0,0,0,KU
1873,1270,Jalen Dye,S,2,0,2,0.0,0,0,0,0,0,0,0,KU
1874,1270,DJ Bell,DB,1,1,2,0.0,0,0,0,0,0,0,0,MEM
1875,1270,Myles Bradley,LB,1,1,2,0.0,0,0,0,0,0,0,0,BGSU
1876,1270,Jackson Barker,LB,1,1,2,0.0,0,0,0,0,0,0,0,ECU
1877,1270,Cole Blaylock,S,1,1,2,0.0,0,0,0,0,0,0,0,USA
1878,1270,K.C. Beard,DB,0,2,2,0.0,0,0,0,0,0,0,0,AFA
1879,1270,Trey Williams,DB,2,0,2,0.0,0,0,0,0,0,0,0,AFA
1880,1270,Colin Coates,DL,2,0,2,0.0,0,0,0,0,0,0,0,CLT
1881,1270,Charles Correa,LB,0,2,2,0.0,0,1,0,0,0,0,0,UNLV
1882,1270,Darius Jones,LB,1,1,2,0.0,0,0,0,0,0,0,0,WAKE
1883,1270,Dajwon DeLoach,LB,0,2,2,0.0,0,0,0,0,0,0,0,JVST
1884,1270,John Norwood,LB,2,0,2,0.0,0,0,0,0,0,0,2,SJSU
1885,1270,Jack Fries,LB,2,0,2,0.0,0,0,0,0,0,0,0,OHIO
1886,1270,Deaubry Hood,CB,0,2,2,0.0,0,0,0,0,0,0,0,ARST
1887,1270,Markus Strong,DL,2,0,2,2.0,7,0,0,0,0,0,0,OU
1888,1270,Mason Goldman,DL,2,0,2,1.0,4,0,0,0,0,0,0,NEB
1889,1270,Kendall Bannister,CB,0,2,2,0.0,0,0,0,0,0,0,0,OHIO
1890,1270,Santana Banner,S,0,2,2,0.0,0,0,0,0,0,0,0,NIU
1891,1270,Kevin Adams,S,1,1,2,0.0,0,0,0,0,0,0,0,IIITULN
1892,1270,Kenyon Agurs,DL,2,0,2,0.0,0,0,0,0,0,0,0,CSU
1893,1270,Skylar Cook,S,0,2,2,0.0,0,0,0,0,0,0,0,UNM
1894,1270,DJ Walker,S,1,1,2,0.0,0,1,0,0,0,0,0,OHIO
1895,1270,T.J. Lindsey,DL,2,0,2,0.0,0,0,0,0,0,0,0,AUB
1896,1270,Xavier Lucas,CB,1,1,2,0.0,0,0,1,0,0,0,0,WIS
1897,1270,Terrance Hibbler Jr.,DL,0,2,2,0.0,0,0,0,0,0,0,0,MSST
1898,1270,Montay Weedon,LB,2,0,2,0.0,0,0,0,0,0,0,1,CIN
1899,1270,Raymond Collins,LB,1,1,2,0.0,0,0,0,0,0,0,0,MISS
1900,1270,Noah Carter,LB,0,2,2,0.0,0,0,0,0,0,0,0,ALA
1901,1270,Amaris Williams,DE,1,1,2,0.0,0,0,0,0,0,0,0,AUB
1902,1270,Tarrion Grant,DB,2,0,2,0.0,0,0,0,0,0,0,0,PUR
1903,1270,James Nesta,LB,1,1,2,0.0,0,0,0,0,0,0,0,OU
1904,1270,James Chenault,DB,1,1,2,0.0,0,0,0,0,0,0,0,USF
1905,1270,KJ Flowe,CB,1,1,2,0.0,0,1,0,0,0,0,0,JMU
1906,1270,Chase Green,S,2,0,2,0.0,0,0,0,0,0,0,0,TULN
1907,1270,Ahkhari Johnson,DB,2,0,2,0.0,0,0,0,0,0,0,0,ARK
1908,1270,Ashton Mosley,LB,1,1,2,0.0,1,0,0,0,0,0,0,USF
1909,1270,Nylan Brown,LB,2,0,2,0.0,0,0,0,0,0,0,1,KENT
1910,1270,Frank Cusano,LB,2,0,2,0.0,0,0,0,0,0,0,0,WSU
1911,1270,Amarion Fortenberry,CB,2,0,2,0.0,0,1,0,0,0,0,0,USA
1912,1270,Rondell Carter,S,1,1,2,0.0,0,0,0,0,0,0,0,TROY
1913,1270,Derrick Brown Jr.,LB,1,1,2,0.0,0,0,0,0,0,0,0,DUKE
1914,1270,Javion White,S,1,1,2,0.0,0,0,0,0,0,0,0,TULN
1915,1270,Justin Bodford,DT,1,1,2,0.0,0,0,0,0,0,0,0,MIZ
1916,1270,Elijah O'Neal,DL,1,1,2,1.0,7,1,0,0,0,0,0,ASU
1917,1270,Justin Jefferson,LB,0,2,2,0.0,0,0,0,0,0,0,0,ALA
1918,1270,Rod Elston,S,1,1,2,0.0,0,0,0,0,0,0,0,AUB
1919,1270,Kody Harris-Miller,DL,2,0,2,0.0,0,0,0,0,0,0,0,ARMY
1920,1270,Andrew Kros,LS,1,1,2,0.0,0,0,0,0,0,0,0,ND
1921,1270,Juwon Gaston,DB,2,0,2,0.0,0,0,0,0,0,0,0,HOU
1922,1270,Jefferson Adam,DL,2,0,2,0.0,0,0,0,0,0,0,0,EMU
1923,1270,Quaylen Hill,DL,1,1,2,0.0,0,0,0,0,0,0,0,FIU
1924,1270,Geimere Latimer,CB,1,1,2,0.0,0,0,0,0,0,0,0,JVST
1925,1270,David Blay,DL,0,2,2,0.0,0,0,0,0,0,0,0,LT
1926,1270,Gabe Roland,LB,2,0,2,0.0,0,0,0,0,0,0,0,KSU
1927,1270,Kendel Dolby,DB,2,0,2,1.0,2,1,0,0,0,0,0,OU
1928,1270,Ricardo Williams Jr.,DT,2,0,2,0.0,0,0,0,0,0,0,0,ODU
1929,1270,Jett Vincent,DB,2,0,2,0.0,0,0,0,0,0,0,0,CSU
1930,1270,Jackie Johnson,DL,1,1,2,1.0,4,0,0,0,0,0,1,IIIHAW
1931,1270,Bennett Walker,CB,1,1,2,0.0,0,0,0,0,0,0,0,SDSU
1932,1270,Filip Maciorowski,LB,2,0,2,0.0,0,0,0,0,0,0,0,NIU
1933,1270,Kaden Holmes,DB,2,0,2,0.0,0,0,0,0,0,0,0,TOL
1934,1270,Rasheed Reason,CB,2,0,2,0.0,0,0,0,0,0,0,0,ODU
1935,1270,Ethan Day,DE,0,2,2,0.0,0,0,0,0,0,0,0,WYO
1936,1270,Bobby Crosby,S,0,2,2,0.0,0,0,0,0,0,0,0,TXST
1937,1270,Cruce Brookins,DB,0,2,2,0.0,0,0,0,0,0,0,0,PITT
1938,1270,Kaleb Patterson,DB,1,1,2,0.0,0,0,0,0,0,0,0,ILL
1939,1270,Berry Buxton,DB,1,1,2,0.0,0,0,0,0,0,0,0,IIISYR
1940,1270,Ashton Williams,S,1,1,2,0.0,0,0,0,0,0,0,0,TLSA
1941,1270,Dexter Foster,LB,2,0,2,0.0,0,0,0,0,0,0,0,ORST
1942,1270,Kadin Schmitz,DE,1,1,2,0.0,0,0,0,0,0,0,0,OHIO
1943,1270,Kadarius Miller,DL,1,1,2,0.0,0,0,0,0,0,0,0,UL
1944,1270,Jermod McCoy,DB,1,1,2,0.0,0,0,0,0,0,0,0,TENN
1945,1270,Melvin Spriggs,LB,1,1,2,0.0,0,0,0,0,0,0,0,AKR
1946,1270,Ira Oniha,CB,2,0,2,0.0,0,0,0,0,0,0,0,NAVY
1947,1270,Daniel Williams,DL,1,1,2,0.0,0,0,0,0,0,0,0,HAW
1948,1270,Angel Munoz,S,0,2,2,0.0,0,0,0,0,0,0,0,NMSU
1949,1270,Lantz Russell,S,1,1,2,0.0,0,0,0,0,0,0,0,UTEP
1950,1270,Noah Bustard,LB,0,2,2,0.0,0,0,0,0,0,0,0,NEB
1951,1270,Nick Cuva,S,1,1,2,0.0,0,0,0,0,0,0,0,KENT
1952,1270,Josh Franklin,DB,1,1,2,0.0,0,0,0,0,0,0,0,WMU
1953,1270,Antione Jackson,DB,1,1,2,0.0,0,1,1,9,9,0,0,UCF
1954,1270,RJ Moss Jr.,DL,1,1,2,0.0,0,0,0,0,0,0,0,USA
1955,1270,Marcellus Wilkerson,LB,2,0,2,0.0,0,0,0,0,0,0,0,UTSA
1956,1270,Dre Walker,CB,2,0,2,0.0,0,0,0,0,0,0,0,UVA
1957,1270,Dereck Moore,S,0,2,2,0.0,0,0,0,0,0,0,0,UNM
1958,1270,Braydin Ward,DL,0,2,2,0.0,0,1,0,0,0,0,0,MRSH
1959,1270,Justin Erb,TE,1,1,2,0.0,0,0,0,0,0,0,0,WYO
1960,1270,Xe'ree Alexander,LB,1,1,2,0.0,0,0,0,0,0,0,0,UCF
1961,1270,Lincoln Tuioti-Mariner,DB,1,1,2,0.0,0,0,0,0,0,0,0,AFA
1962,1270,Maraad Watson,DL,2,0,2,0.0,0,0,0,0,0,0,0,SYR
1963,1270,Dorian Pringle,LB,0,2,2,0.0,0,0,0,0,0,0,0,BGSU
1964,1270,Jordan Toney,DB,0,2,2,0.0,0,0,0,0,0,0,0,EMU
1965,1270,Jayden Williams,DL,0,2,2,0.0,0,0,0,0,0,0,0,UNT
1966,1270,Luke Schuermann,DL,2,0,2,0.0,0,0,0,0,0,0,0,UCLA
1967,1270,BJ Blake,DB,0,2,2,0.0,0,0,0,0,0,0,0,LT
1968,1270,Rolijah Hardy,LB,1,1,2,0.0,0,0,0,0,0,0,0,IU
1969,1270,Jay'viar Suggs,DT,0,2,2,0.0,0,1,0,0,0,0,0,LSU
1970,1270,Aiden Sullivan,LB,1,1,2,0.0,0,0,0,0,0,0,0,ORST
1971,1270,Marcus Ross,LB,0,2,2,0.0,0,0,0,0,0,0,0,MSST
1972,1270,Jadrian Gibbs,LB,0,2,2,0.0,0,0,0,0,0,0,0,MASS
1973,1270,Dan Foster Jr.,LB,0,2,2,0.0,0,0,0,0,0,0,0,LOU
1974,1270,Kensley Louidor-Faustin,S,2,0,2,0.0,0,0,0,0,0,0,0,AUB
1975,1270,Nelson Ropati,DL,0,2,2,0.0,0,0,0,0,0,0,0,NEV
1976,1270,Luke To'omalatai,DT,0,2,2,0.0,0,0,0,0,0,0,0,BYU
1977,1270,DeVonta Owens,CB,2,0,2,0.0,0,0,0,0,0,0,0,TEM
1978,1270,Jackson Bennee,S,0,2,2,0.0,0,0,0,0,0,0,0,UTAH
1979,1270,Dallas Vakalahi,DT,1,1,2,1.0,7,0,0,0,0,0,0,UTAH
1980,1270,Dylan Shelton,DL,0,2,2,0.0,0,0,0,0,0,0,0,EMU
1981,1270,Jalyn Durgan,DL,0,2,2,0.0,0,0,0,0,0,0,0,USA
1982,1270,Korian Wilson,DB,0,2,2,0.0,0,0,0,0,0,0,0,ULM
1983,1270,Jordan L. Johnson,DB,2,0,2,0.0,0,0,0,0,0,0,0,USM
1984,1270,Krishna Clay,DL,0,2,2,0.5,1,0,0,0,0,0,0,SDSU
1985,1270,Julien Moutome,DE,1,1,2,0.0,0,0,0,0,0,0,0,NAVY
1986,1270,Rontravious Perry,LB,1,1,2,0.0,0,0,0,0,0,0,0,NMSU
1987,1270,Ibrahim Diawara,LB,1,1,2,1.5,7,0,0,0,0,0,0,CCU
1988,1270,Jaiden Kimble,LB,1,1,2,0.0,0,0,0,0,0,0,0,KENN
1989,1270,Luke Fisher,LB,1,1,2,0.0,0,0,0,0,0,0,0,AFA
1990,1270,OJ Frederique Jr.,DB,1,1,2,0.0,0,0,0,0,0,0,0,MIA
1991,1270,Chris Jones,LB,2,0,2,0.0,0,0,0,0,0,0,0,USM
1992,1270,Hyrum Hatch,LS,0,2,2,0.0,0,0,0,0,0,0,0,UNM
1993,1270,Brody Whitson,LB,1,1,2,0.0,0,0,0,0,0,0,0,AFA
1994,1995,Aliki Vimahi,DT,0,1,1,0.0,0,1,0,0,0,0,0,UTAH
1995,1995,Darnell Jefferies,DL,0,1,1,0.0,0,0,0,0,0,0,0,MINN
1996,1995,Jermayne Lole,DL,0,1,1,0.0,0,0,0,0,0,0,0,TEX
1997,1995,Raymond Scott,LB,0,1,1,0.0,0,0,0,0,0,0,0,JMU
1998,1995,Antonio Colclough,EDGE,0,1,1,0.0,0,0,0,0,0,0,0,BUFF
1999,1995,Moroni Anae,LB,1,0,1,0.0,0,0,0,0,0,0,0,UTAH
2000,1995,Alex Williams,DE,0,1,1,0.0,0,0,0,0,0,0,0,MTSU
2001,1995,Jarvis Ware,DB,1,0,1,0.0,0,0,0,0,0,0,0,UNLV
2002,1995,Chris Mills,CB,1,0,1,0.0,0,0,0,0,0,0,0,TXST
2003,1995,Jalen Rayam,LB,1,0,1,0.0,0,0,0,0,0,0,0,UTEP
2004,1995,Marque Collins,CB,1,0,1,0.0,0,1,0,0,0,0,0,BYU
2005,1995,Matt Lawson,DT,0,1,1,0.0,0,0,0,0,0,0,0,NMSU
2006,1995,Solomon Tuliaupupu,DE,0,1,1,0.0,0,0,0,0,0,0,0,USC
2007,1995,Julian Barnett,DB,0,1,1,0.0,0,0,0,0,0,0,0,MEM
2008,1995,De'Monte Russell,DL,0,1,1,0.0,0,0,0,0,0,0,0,MSST
2009,1995,Ositadinma Ekwonu,LB,0,1,1,0.0,0,0,0,0,0,0,0,CLT
2010,1995,Keenan Garber,CB,1,0,1,0.0,0,0,0,0,0,0,0,KSU
2011,1995,Chike Anigbogu,S,1,0,1,0.0,0,0,0,0,0,0,0,RICE
2012,1995,Devin Baldwin,DL,1,0,1,0.0,0,0,0,0,0,0,0,MEM
2013,1995,Hakeem Beamon,DT,0,1,1,0.0,0,0,0,0,0,0,0,PSU
2014,1995,Donnell Brown,LB,1,0,1,0.0,0,1,0,0,0,0,0,MD
2015,1995,Christian Clayton,DL,0,1,1,0.0,0,0,0,0,0,0,0,UTSA
2016,1995,Tre'Shon Devones,CB,0,1,1,0.0,0,0,0,0,0,0,0,DUKE
2017,1995,Jett Elad,DB,0,1,1,0.0,0,0,0,0,0,0,0,UNLV
2018,1995,Naki Fahina,DT,1,0,1,0.0,0,0,0,0,0,0,0,NMSU
2019,1995,Thomas Gore,DL,0,1,1,0.0,0,0,0,0,0,0,0,GT
2020,1995,Maverick Hansen,DL,0,1,1,0.0,0,0,0,0,0,0,0,MSU
2021,1995,Joseph Charleston,S,1,0,1,0.0,0,0,0,0,0,0,0,MIZ
2022,1995,Rod Heard,S,1,0,1,0.0,0,0,0,0,0,0,0,IIND
2023,1995,Kevin Hester Jr.,DL,1,0,1,0.0,0,0,0,0,0,0,0,UNC
2024,1995,NaNa Osafo-Mensah,DL,0,1,1,0.0,0,0,0,0,0,0,0,TCU
2025,1995,C.J. Clark,DL,0,1,1,0.0,0,0,0,0,0,0,0,MIA
2026,1995,Kobe HiltonM-,DL,0,1,1,0.0,0,0,0,0,0,0,0,OH
2027,1995,Eugene Asante,LB,1,0,1,0.0,0,0,0,0,0,0,0,AUB
2028,1995,Myles Jernigan,DL,1,0,1,0.0,0,0,0,0,0,0,0,LOU
2029,1995,Sitiveni Havili Kaufusi,DL,1,0,1,0.0,0,0,0,0,0,0,0,UCLA
2030,1995,Lama Lavea,DL,0,1,1,0.0,0,0,0,0,0,0,0,AKR
2031,1995,Tarian Lee Jr.,LB,1,0,1,0.0,0,0,0,0,0,0,0,SMU
2032,1995,Mike Lockhart,DT,0,1,1,0.0,0,0,0,0,0,0,0,SMU
2033,1995,Patrick Lucas Jr.,DL,1,0,1,0.0,0,0,0,0,0,0,0,MEM
2034,1995,Avi McGary,LB,0,1,1,0.0,0,0,0,0,0,0,0,BGSU
2035,1995,Jaden McKenzie,DL,0,1,1,0.0,0,0,0,0,0,0,0,ECU
2036,1995,Alex Merritt,DT,0,1,1,0.0,0,0,0,0,0,0,0,TXST
2037,1995,R.J. Oben,DL,0,1,1,0.0,0,0,0,0,0,0,0,ND
2038,1995,Jeramy Passmore,DL,1,0,1,1.0,4,0,0,0,0,0,0,FIU
2039,1995,Jaylen Pate,DL,0,1,1,0.0,0,0,0,0,0,0,0,NU
2040,1995,JP Purvis,LB,0,1,1,0.0,0,0,0,0,0,0,0,MSST
2041,1995,Markel Reed,CB,1,0,1,0.0,0,0,0,0,0,0,0,BOIS
2042,1995,Ricky Barber,DT,0,1,1,0.0,0,0,0,0,0,0,0,UCF
2043,1995,Ricky Samuel,DL,0,1,1,0.0,0,0,0,0,0,0,0,JVST
2044,1995,Kempton Shine,CB,1,0,1,0.0,0,1,0,0,0,0,0,UVA
2045,1995,Dalvin Smith,WR,1,0,1,0.0,0,0,0,0,0,0,0,WKU
2046,1995,Kenney Solomon,CB,0,1,1,0.0,0,0,0,0,0,0,0,IIJVST
2047,1995,Da'Jon Terry,DL,1,0,1,0.0,0,0,0,0,0,0,0,OU
2048,1995,Ra'Quan Thompson,DL,0,1,1,0.0,0,0,0,0,0,0,0,MRSH
2049,1995,Kristian Varner,DL,0,1,1,0.0,0,0,0,0,0,0,0,GASO
2050,1995,Smith Vilbert,DE,1,0,1,1.0,6,0,0,0,0,0,1,PSU
2051,1995,Caqavouis Berryhill,S,1,0,1,0.0,0,0,0,0,0,0,0,USF
2052,1995,Kristian Williams,DT,1,0,1,0.0,0,0,0,0,0,0,0,MIZ
2053,1995,Jacolbe Cowan,DL,1,0,1,0.0,0,0,0,0,0,0,0,UNC
2054,1995,Coziah Izzard,DT,0,1,1,0.0,0,0,0,0,0,0,0,PSU
2055,1995,Jay Hardy,DT,0,1,1,0.0,0,0,0,0,0,0,0,LIB
2056,1995,Derek Wingo,LB,0,1,1,0.0,0,0,0,0,0,0,0,FLA
2057,1995,Princely Umanmielen,DE,0,1,1,0.0,0,0,0,0,0,0,0,MISS
2058,1995,Blayne Toll,DE,1,0,1,0.0,0,0,0,0,0,0,0,ARST
2059,1995,Bryce Farrell,WR,0,1,1,0.0,0,0,0,0,0,0,0,STAN
2060,1995,Austin Keys,LB,1,0,1,0.0,0,0,0,0,0,0,0,AUB
2061,1995,Ishmael Az-Zahir,CB,1,0,1,0.0,0,0,0,0,0,0,0,UNM
2062,1995,Trill Carter,DL,1,0,1,0.0,0,0,0,0,0,0,0,AUB
2063,1995,Jeff Clark,DL,0,1,1,0.0,0,0,0,0,0,0,0,ASU
2064,1995,Khari Coleman,LB,0,1,1,0.0,0,0,0,0,0,0,0,MISS
2065,1995,Drake Dabney,TE,0,1,1,0.0,0,0,0,0,0,0,0,TCU
2066,1995,Brandon Crossley,S,1,0,1,0.0,0,2,0,0,0,0,0,SMU
2067,1995,Brian Dillard,S,0,1,1,0.0,0,0,0,0,0,0,0,USA
2068,1995,Ivan Davis,DE,0,1,1,0.0,0,0,0,0,0,0,0,NIU
2069,1995,Jared Dawson,DL,1,0,1,1.0,5,0,0,0,0,0,0,LOU
2070,1995,Choe Bryant-Strother,LB,1,0,1,0.0,0,0,0,0,0,0,0,BYU
2071,1995,Izeya Floyd,DL,1,0,1,0.0,0,0,0,0,0,0,0,RICE
2072,1995,Jermari Harris,DB,0,1,1,0.0,0,0,1,0,0,0,0,IOWA
2073,1995,Martavius French,LB,1,0,1,1.0,10,0,0,0,0,0,0,UTSA
2074,1995,Isaac Gifford,DB,0,1,1,0.0,0,0,0,0,0,0,0,NEB
2075,1995,Herbert Gums,NT,0,1,1,0.0,0,0,0,0,0,0,0,BOIS
2076,1995,Kobie Campbell,WR,1,0,1,0.0,0,0,0,0,0,0,0,RICE
2077,1995,Jestin Jacobs,LB,0,1,1,0.0,0,0,0,0,0,0,0,ORE
2078,1995,Adarious Jones,DL,1,0,1,0.0,0,0,0,0,0,0,0,MEM
2079,1995,Ethan Hurkett,DL,1,0,1,0.0,0,0,0,0,0,0,0,IOWA
2080,1995,Ruben Hyppolite,LB,1,0,1,0.0,0,0,1,0,0,0,0,IIMD
2081,1995,Myles Jackson,LB,1,0,1,0.0,0,0,0,0,0,0,0,TLSA
2082,1995,Tre'Vez Johnson,S,0,1,1,0.0,0,0,0,0,0,0,0,MIZ
2083,1995,Jamil Muhammad,DE,0,1,1,0.0,0,0,0,0,0,0,0,USC
2084,1995,Deshawn Lynch,DL,1,0,1,0.0,0,0,0,0,0,0,0,WASH
2085,1995,Bud Clark,S,0,1,1,0.0,0,1,0,0,0,0,0,TCU
2086,1995,Wisdom Quarshie,OL,1,0,1,0.0,0,0,0,0,0,0,0,TEM
2087,1995,Nate Matlack,DL,1,0,1,1.0,7,0,0,0,0,0,0,PITT
2088,1995,Dominic Tatum,S,1,0,1,0.0,0,0,0,0,0,0,0,UNM
2089,1995,Asa Turner,DB,1,0,1,0.0,0,0,0,0,0,0,0,FLA
2090,1995,Nate Ritchie,S,1,0,1,0.0,0,0,0,0,0,0,0,UTAH
2091,1995,Trent Simms,S,0,1,1,0.0,0,0,0,0,0,0,0,BGSU
2092,1995,Daytione Smith,S,1,0,1,0.0,0,0,0,0,0,0,0,MRSH
2093,1995,Jaylen Stinson,S,1,0,1,0.0,0,0,0,0,0,0,0,DUKE
2094,1995,Alfred Collins,DL,1,0,1,0.0,0,0,0,0,0,0,0,TEX
2095,1995,Cody Stufflebean,DE,0,1,1,0.0,0,0,0,0,0,0,0,KSU
2096,1995,Jahdae Barron,DB,0,1,1,0.0,0,0,1,30,30,0,0,TEX
2097,1995,Devon Betty,LB,0,1,1,0.0,0,0,0,0,0,0,0,NCSU
2098,1995,Yahya Black,DL,1,0,1,0.0,0,0,0,0,0,0,0,IOWA
2099,1995,Bryson Bonds,DB,0,1,1,0.0,0,0,0,0,0,0,0,IU
2100,1995,Johnny Walker Jr.,DE,0,1,1,0.0,0,0,0,0,0,0,0,MIZ
2101,1995,Jasheen Davis,DL,1,0,1,1.0,9,0,0,0,0,0,0,WAKE
2102,1995,Mac Dalena,WR,1,0,1,0.0,0,0,0,0,0,0,0,FRES
2103,1995,Moochie Dixon,WR,1,0,1,0.0,0,0,0,0,0,0,0,SMU
2104,1995,TeRah Edwards,DL,1,0,1,0.0,0,0,0,0,0,0,0,ILL
2105,1995,Micah Harper,S,1,0,1,0.0,0,0,0,0,0,0,0,BYU
2106,1995,Shad Banks Jr.,LB,0,1,1,0.0,0,0,0,0,0,0,0,TCU
2107,1995,Malachai Jones,S,0,1,1,0.0,0,0,0,0,0,0,0,TLSA
2108,1995,Markevious Brown,DB,1,0,1,0.0,0,0,0,0,0,0,0,PUR
2109,1995,Clarence Lewis,DB,1,0,1,0.0,0,0,0,0,0,0,0,SYR
2110,1995,Logan Loya,WR,1,0,1,0.0,0,0,0,0,0,0,0,UCLA
2111,1995,Cade McDonald,DL,0,1,1,0.0,0,0,0,0,0,0,0,WIS
2112,1995,Korey Foreman,DL,1,0,1,0.0,0,0,0,0,0,0,0,FRES
2113,1995,Joe Moore,DE,1,0,1,0.0,0,0,0,0,0,0,0,MIZ
2114,1995,Makius Scott,DL,0,1,1,0.0,0,0,0,0,0,0,0,GT
2115,1995,Taizse Johnson,DL,0,1,1,0.0,0,0,0,0,0,0,0,MD
2116,1995,Darrell Starling,DB,0,1,1,0.0,0,0,0,0,0,0,0,TROY
2117,1995,Yanni Karlaftis,LB,1,0,1,0.0,0,0,0,0,0,0,0,PUR
2118,1995,Sidney Williams,S,1,0,1,0.0,0,0,0,0,0,0,0,MIZ
2119,1995,Dameon Wilson,LB,0,1,1,0.0,0,0,0,0,0,0,0,ECU
2120,1995,Kelvin Gilliam Jr.,DL,0,1,1,0.0,0,0,0,0,0,0,0,VT
2121,1995,Tommi Hill,DB,0,1,1,0.0,0,0,0,0,0,0,0,NEB
2122,1995,Dreyden Norwood,CB,1,0,1,0.0,0,0,0,0,0,0,0,MIZ
2123,1995,Payton Page,DT,0,1,1,0.0,0,0,0,0,0,0,0,CLEM
2124,1995,Zion Shockley,DL,0,1,1,0.0,0,0,0,0,0,0,0,CLT
2125,1995,Jay Toia,DL,1,0,1,0.0,0,0,0,0,0,0,0,UCLA
2126,1995,Keanu Williams,DL,1,0,1,1.0,3,0,0,0,0,0,0,UCLA
2127,1995,Chauncey Magwood,WR,0,1,1,0.0,0,0,0,0,0,0,0,UCF
2128,1995,TJ Finley,QB,1,0,1,0.0,0,0,0,0,0,0,0,WKU
2129,1995,Nasir Montgomery,WR,0,1,1,0.0,0,0,0,0,0,0,0,RUTG
2130,1995,Demerick Morris,DT,0,1,1,0.5,2,0,0,0,0,0,0,TEM
2131,1995,Jordan Reagan,CB,1,0,1,0.0,0,0,1,0,0,0,0,MRSH
2132,1995,Jaylin Davies,DB,1,0,1,0.0,0,0,0,0,0,0,0,UCLA
2133,1995,Landon Jackson,DL,1,0,1,0.0,0,0,0,0,0,0,0,ARK
2134,1995,Elijah Jeudy,DL,0,1,1,0.0,0,0,0,0,0,0,0,NEB
2135,1995,Bryce Langston,DT,0,1,1,0.0,0,0,0,0,0,0,0,FAU
2136,1995,Tywone Malone Jr.,DT,0,1,1,0.0,0,0,0,0,0,0,0,OSU
2137,1995,Steven Ortiz,CB,1,0,1,0.0,0,0,0,0,0,0,0,MASS
2138,1995,John Gentry,RB,1,0,1,0.0,0,0,0,0,0,0,0,SHSU
2139,1995,Sean McLaughlin,DL,0,1,1,0.0,0,0,0,0,0,0,0,NU
2140,1995,Jahquez Robinson,S,1,0,1,0.0,0,0,0,0,0,0,0,AUB
2141,1995,Everitt Rogers,DL,0,1,1,0.0,0,0,0,0,0,0,0,HOU
2142,1995,Jamar Rucks,LB,0,1,1,0.0,0,0,0,0,0,0,0,KENN
2143,1995,Ladarius Tennison,DB,0,1,1,0.0,0,0,0,0,0,0,0,UCF
2144,1995,Dezmond Tell,DL,0,1,1,0.0,0,0,0,0,0,0,0,LOU
2145,1995,Tai Felton,WR,1,0,1,0.0,0,0,0,0,0,0,0,MD
2146,1995,Upton Stout,DB,1,0,1,0.0,0,0,0,0,0,0,0,WKU
2147,1995,Issiah Nixon,LB,1,0,1,0.0,0,0,0,0,0,0,0,SHSU
2148,1995,Brenden Deasfernandes,DB,1,0,1,0.0,0,0,0,0,0,0,0,CMU
2149,1995,Joe Lusardi,DB,0,1,1,0.0,0,0,0,0,0,0,0,RUTG
2150,1995,Dave Herard,DB,1,0,1,0.0,0,0,0,0,0,0,0,WKU
2151,1995,Tyree Skipper,S,0,1,1,0.0,0,0,0,0,0,0,0,UL
2152,1995,Adonis Friloux,NT,1,0,1,0.0,0,0,0,0,0,0,0,TULN
2153,1995,Kobee Minor,DB,1,0,1,0.0,0,0,0,0,0,0,0,MEM
2154,1995,J.J. Roberts,DB,1,0,1,0.0,0,2,0,0,0,0,0,MRSH
2155,1995,Justin Cody,DL,1,0,1,0.0,0,0,0,0,0,0,0,WAKE
2156,1995,DJ Douglas,DB,0,1,1,0.0,0,0,0,0,0,0,0,FLA
2157,1995,Gabe Pugh,LS,1,0,1,0.0,0,0,0,0,0,0,0,LT
